age,state,probability_start,probability_end,half_cycle_occupancy,cohort,exposure,ses
96,D2,0.163534421209343,0.153505014263276,0.15851971773631,CHARLS,wealth,middle
96,DEAD,0.70253831870779,0.732682239660417,0.717610279184104,CHARLS,wealth,middle
97,I0,0.00480582437514438,0.00363778718456425,0.00422180577985431,CHARLS,wealth,middle
97,D1,0.0265315465088361,0.0227386196544144,0.0246350830816253,CHARLS,wealth,middle
97,R1,0.0824753751923262,0.0711782847320335,0.0768268299621799,CHARLS,wealth,middle
97,D2,0.153505014263276,0.142368424639777,0.147936719451527,CHARLS,wealth,middle
97,DEAD,0.732682239660417,0.760076883789211,0.746379561724814,CHARLS,wealth,middle
98,I0,0.00363778718456425,0.00275363695532098,0.00319571206994261,CHARLS,wealth,middle
98,D1,0.0227386196544144,0.0193822523876074,0.0210604360210109,CHARLS,wealth,middle
98,R1,0.0711782847320335,0.0620427402303047,0.0666105124811691,CHARLS,wealth,middle
98,D2,0.142368424639777,0.130951253468099,0.136659839053938,CHARLS,wealth,middle
98,DEAD,0.760076883789211,0.784870116958668,0.772473500373939,CHARLS,wealth,middle
99,I0,0.00275363695532098,0.00208437604978193,0.00241900650255145,CHARLS,wealth,middle
99,D1,0.0193822523876074,0.0164450305154672,0.0179136414515373,CHARLS,wealth,middle
99,R1,0.0620427402303047,0.0544814430872144,0.0582620916587596,CHARLS,wealth,middle
99,D2,0.130951253468099,0.119747545393584,0.125349399430841,CHARLS,wealth,middle
99,DEAD,0.784870116958668,0.807241604953953,0.796055860956311,CHARLS,wealth,middle
60,I0,1,0.941850206728358,0.970925103364179,CHARLS,wealth,low
60,D1,0,0.055374389043123,0.0276871945215615,CHARLS,wealth,low
60,R1,0,0,0,CHARLS,wealth,low
60,D2,0,0,0,CHARLS,wealth,low
60,DEAD,0,0.0027754042285186,0.0013877021142593,CHARLS,wealth,low
61,I0,0.941850206728358,0.88453297365799,0.913191590193174,CHARLS,wealth,low
61,D1,0.055374389043123,0.0977120300194228,0.0765432095312729,CHARLS,wealth,low
61,R1,0,0.0114763017106305,0.00573815085531523,CHARLS,wealth,low
61,D2,0,0,0,CHARLS,wealth,low
61,DEAD,0.0027754042285186,0.00627869461195673,0.00452704942023766,CHARLS,wealth,low
62,I0,0.88453297365799,0.828204504635061,0.856368739146525,CHARLS,wealth,low
62,D1,0.0977120300194228,0.129809140563807,0.113760585291615,CHARLS,wealth,low
62,R1,0.0114763017106305,0.0294589088907184,0.0204676053006744,CHARLS,wealth,low
62,D2,0,0.00201489458751732,0.00100744729375866,CHARLS,wealth,low
62,DEAD,0.00627869461195673,0.0105125513228967,0.0083956229674267,CHARLS,wealth,low
63,I0,0.828204504635061,0.773032104171315,0.800618304403188,CHARLS,wealth,low
63,D1,0.129809140563807,0.15381658180342,0.141812861183613,CHARLS,wealth,low
63,R1,0.0294589088907184,0.0508362078648052,0.0401475583777618,CHARLS,wealth,low
63,D2,0.00201489458751732,0.00682234206163953,0.00441861832457842,CHARLS,wealth,low
63,DEAD,0.0105125513228967,0.0154927640988205,0.0130026577108586,CHARLS,wealth,low
64,I0,0.773032104171315,0.719190896502385,0.74611150033685,CHARLS,wealth,low
64,D1,0.15381658180342,0.171396748977972,0.162606665390696,CHARLS,wealth,low
64,R1,0.0508362078648052,0.0736371316235105,0.0622366697441579,CHARLS,wealth,low
64,D2,0.00682234206163953,0.0145298944593694,0.0106761182605045,CHARLS,wealth,low
64,DEAD,0.0154927640988205,0.0212453284367631,0.0183690462677918,CHARLS,wealth,low
65,I0,0.719190896502385,0.666860032320128,0.693025464411256,CHARLS,wealth,low
65,D1,0.171396748977972,0.183840716433969,0.17761873270597,CHARLS,wealth,low
65,R1,0.0736371316235105,0.096585614454276,0.0851113730388933,CHARLS,wealth,low
65,D2,0.0145298944593694,0.024907805916254,0.0197188501878117,CHARLS,wealth,low
65,DEAD,0.0212453284367631,0.0278058308753735,0.0245255796560683,CHARLS,wealth,low
66,I0,0.666860032320128,0.616218447972554,0.641539240146341,CHARLS,wealth,low
66,D1,0.183840716433969,0.192156249237832,0.1879984828359,CHARLS,wealth,low
66,R1,0.096585614454276,0.11882516522504,0.107705389839658,CHARLS,wealth,low
66,D2,0.024907805916254,0.03757944321196,0.031243624564107,CHARLS,wealth,low
66,DEAD,0.0278058308753735,0.0352206943526144,0.031513262613994,CHARLS,wealth,low
67,I0,0.616218447972554,0.56744028289721,0.591829365434882,CHARLS,wealth,low
67,D1,0.192156249237832,0.197134192337208,0.19464522078752,CHARLS,wealth,low
67,R1,0.11882516522504,0.139749757379895,0.129287461302467,CHARLS,wealth,low
67,D2,0.03757944321196,0.0521256926113165,0.0448525679116382,CHARLS,wealth,low
67,DEAD,0.0352206943526144,0.0435500747743711,0.0393853845634928,CHARLS,wealth,low
68,I0,0.56744028289721,0.520690102437536,0.544065192667373,CHARLS,wealth,low
68,D1,0.197134192337208,0.199398602669838,0.198266397503523,CHARLS,wealth,low
68,R1,0.139749757379895,0.158901181121005,0.14932546925045,CHARLS,wealth,low
68,D2,0.0521256926113165,0.0681377360676953,0.0601317143395059,CHARLS,wealth,low
68,DEAD,0.0435500747743711,0.0528723777039256,0.0482112262391484,CHARLS,wealth,low
69,I0,0.520690102437536,0.476118111146684,0.49840410679211,CHARLS,wealth,low
69,D1,0.199398602669838,0.199444491323914,0.199421546996876,CHARLS,wealth,low
69,R1,0.158901181121005,0.175907961810513,0.167404571465759,CHARLS,wealth,low
69,D2,0.0681377360676953,0.0852389223961159,0.0766883292319056,CHARLS,wealth,low
69,DEAD,0.0528723777039256,0.0632905133227739,0.0580814455133498,CHARLS,wealth,low
70,I0,0.476118111146684,0.433855571654743,0.454986841400714,CHARLS,wealth,low
70,D1,0.199444491323914,0.197665987339093,0.198555239331504,CHARLS,wealth,low
70,R1,0.175907961810513,0.190450308279285,0.183179135044899,CHARLS,wealth,low
70,D2,0.0852389223961159,0.10308799213349,0.094163457264803,CHARLS,wealth,low
70,DEAD,0.0632905133227739,0.0749401405933886,0.0691153269580813,CHARLS,wealth,low
71,I0,0.433855571654743,0.394003007458987,0.413929289556865,CHARLS,wealth,low
71,D1,0.197665987339093,0.194379385577796,0.196022686458445,CHARLS,wealth,low
71,R1,0.190450308279285,0.202262620473187,0.196356464376236,CHARLS,wealth,low
71,D2,0.10308799213349,0.121358737537272,0.112223364835381,CHARLS,wealth,low
71,DEAD,0.0749401405933886,0.0879962489527575,0.081468194773073,CHARLS,wealth,low
72,I0,0.394003007458987,0.356600582785349,0.375301795122168,CHARLS,wealth,low
72,D1,0.194379385577796,0.189846560694199,0.192112973135998,CHARLS,wealth,low
72,R1,0.202262620473187,0.211214589766666,0.206738605119926,CHARLS,wealth,low
72,D2,0.121358737537272,0.13967538300406,0.130517060270666,CHARLS,wealth,low
72,DEAD,0.0879962489527575,0.102662883749726,0.0953295663512418,CHARLS,wealth,low
73,I0,0.356600582785349,0.321631700638823,0.339116141712086,CHARLS,wealth,low
73,D1,0.189846560694199,0.184284647634378,0.187065604164289,CHARLS,wealth,low
73,R1,0.211214589766666,0.217323580203451,0.214269084985058,CHARLS,wealth,low
73,D2,0.13967538300406,0.157599088013599,0.14863723550883,CHARLS,wealth,low
73,DEAD,0.102662883749726,0.119160983509748,0.110911933629737,CHARLS,wealth,low
74,I0,0.321631700638823,0.289035970155317,0.30533383539707,CHARLS,wealth,low
74,D1,0.184284647634378,0.177873517431681,0.18107908253303,CHARLS,wealth,low
74,R1,0.217323580203451,0.220737609977429,0.21903059509044,CHARLS,wealth,low
74,D2,0.157599088013599,0.174639880618728,0.166119484316164,CHARLS,wealth,low
74,DEAD,0.119160983509748,0.137713021816846,0.128437002663297,CHARLS,wealth,low
75,I0,0.289035970155317,0.2587214049723,0.273878687563808,CHARLS,wealth,low
75,D1,0.177873517431681,0.170764313819531,0.174318915625606,CHARLS,wealth,low
75,R1,0.220737609977429,0.221714589580369,0.221226099778899,CHARLS,wealth,low
75,D2,0.174639880618728,0.190278330805937,0.182459105712332,CHARLS,wealth,low
75,DEAD,0.137713021816846,0.158521360821863,0.148117191319354,CHARLS,wealth,low
76,I0,0.2587214049723,0.230575369378938,0.244648387175619,CHARLS,wealth,low
76,D1,0.170764313819531,0.163088214490941,0.166926264155236,CHARLS,wealth,low
76,R1,0.221714589580369,0.220598749286075,0.221156669433222,CHARLS,wealth,low
76,D2,0.190278330805937,0.203997092992118,0.197137711899028,CHARLS,wealth,low
76,DEAD,0.158521360821863,0.181740573851927,0.170130967336895,CHARLS,wealth,low
77,I0,0.230575369378938,0.204474055343303,0.217524712361121,CHARLS,wealth,low
77,D1,0.163088214490941,0.154964553604108,0.159026384047525,CHARLS,wealth,low
77,R1,0.220598749286075,0.217795688753675,0.219197219019875,CHARLS,wealth,low
77,D2,0.203997092992118,0.215320347554654,0.209658720273386,CHARLS,wealth,low
77,DEAD,0.181740573851927,0.207445354744259,0.194592964298093,CHARLS,wealth,low
78,I0,0.204474055343303,0.180290475619637,0.19238226548147,CHARLS,wealth,low
78,D1,0.154964553604108,0.146507394182825,0.150735973893467,CHARLS,wealth,low
78,R1,0.217795688753675,0.213747821634606,0.21577175519414,CHARLS,wealth,low
78,D2,0.215320347554654,0.223856920248737,0.219588633901696,CHARLS,wealth,low
78,DEAD,0.207445354744259,0.235597388314195,0.221521371529227,CHARLS,wealth,low
79,I0,0.180290475619637,0.15790109565558,0.169095785637609,CHARLS,wealth,low
79,D1,0.146507394182825,0.137829650815815,0.14216852249932,CHARLS,wealth,low
79,R1,0.213747821634606,0.208912047962325,0.211329934798466,CHARLS,wealth,low
79,D2,0.223856920248737,0.229340871877459,0.226598896063098,CHARLS,wealth,low
79,DEAD,0.235597388314195,0.266016333688821,0.250806861001508,CHARLS,wealth,low
80,I0,0.15790109565558,0.137191306168481,0.147546200912031,CHARLS,wealth,low
80,D1,0.137829650815815,0.129044024150667,0.133436837483241,CHARLS,wealth,low
80,R1,0.208912047962325,0.20374120844036,0.206326628201343,CHARLS,wealth,low
80,D2,0.229340871877459,0.231662229385924,0.230501550631691,CHARLS,wealth,low
80,DEAD,0.266016333688821,0.298361231854568,0.282188782771694,CHARLS,wealth,low
81,I0,0.137191306168481,0.118068484060488,0.127629895114485,CHARLS,wealth,low
81,D1,0.129044024150667,0.120256322939258,0.124650173544963,CHARLS,wealth,low
81,R1,0.20374120844036,0.198612359664398,0.201176784052379,CHARLS,wealth,low
81,D2,0.231662229385924,0.230911681521826,0.231286955453875,CHARLS,wealth,low
81,DEAD,0.298361231854568,0.33215115181403,0.315256191834299,CHARLS,wealth,low
82,I0,0.118068484060488,0.100493134058394,0.109280809059441,CHARLS,wealth,low
82,D1,0.120256322939258,0.111545634948431,0.115900978943845,CHARLS,wealth,low
82,R1,0.198612359664398,0.193620647136875,0.196116503400636,CHARLS,wealth,low
82,D2,0.230911681521826,0.227460084036922,0.229185882779374,CHARLS,wealth,low
82,DEAD,0.33215115181403,0.366880499819377,0.349515825816704,CHARLS,wealth,low
83,I0,0.100493134058394,0.0844696900557127,0.0924814120570535,CHARLS,wealth,low
83,D1,0.111545634948431,0.102965461958098,0.107255548453265,CHARLS,wealth,low
83,R1,0.193620647136875,0.188641627926371,0.191131137531623,CHARLS,wealth,low
83,D2,0.227460084036922,0.221840429386581,0.224650256711752,CHARLS,wealth,low
83,DEAD,0.366880499819377,0.402082790673238,0.384481645246307,CHARLS,wealth,low
84,I0,0.0844696900557127,0.0700263815417195,0.0772480357987161,CHARLS,wealth,low
84,D1,0.102965461958098,0.0945528760964853,0.0987591690272915,CHARLS,wealth,low
84,R1,0.188641627926371,0.183432599471016,0.186037113698693,CHARLS,wealth,low
84,D2,0.221840429386581,0.214626920081248,0.218233674733915,CHARLS,wealth,low
84,DEAD,0.402082790673238,0.437361222809531,0.419722006741384,CHARLS,wealth,low
85,I0,0.0700263815417195,0.0571952020667472,0.0636107918042333,CHARLS,wealth,low
85,D1,0.0945528760964853,0.0863380942678824,0.0904454851821839,CHARLS,wealth,low
85,R1,0.183432599471016,0.177698138173247,0.180565368822131,CHARLS,wealth,low
85,D2,0.214626920081248,0.20636226411749,0.210494592099369,CHARLS,wealth,low
85,DEAD,0.437361222809531,0.472406301374633,0.454883762092082,CHARLS,wealth,low
86,I0,0.0571952020667472,0.0459929254939871,0.0515940637803671,CHARLS,wealth,low
86,D1,0.0863380942678824,0.0783525745425196,0.082345334405201,CHARLS,wealth,low
86,R1,0.177698138173247,0.171133813318355,0.174415975745801,CHARLS,wealth,low
86,D2,0.20636226411749,0.197517504290127,0.201939884203808,CHARLS,wealth,low
86,DEAD,0.472406301374633,0.507003182355011,0.489704741864822,CHARLS,wealth,low
87,I0,0.0459929254939871,0.036405146282784,0.0411990358883855,CHARLS,wealth,low
87,D1,0.0783525745425196,0.0706338349309414,0.0744932047367305,CHARLS,wealth,low
87,R1,0.171133813318355,0.163457527181627,0.167295670249991,CHARLS,wealth,low
87,D2,0.197517504290127,0.188471802343321,0.192994653316724,CHARLS,wealth,low
87,DEAD,0.507003182355011,0.541031689261326,0.524017435808169,CHARLS,wealth,low
88,I0,0.036405146282784,0.02837574570733,0.032390445995057,CHARLS,wealth,low
88,D1,0.0706338349309414,0.0632258785181434,0.0669298567245424,CHARLS,wealth,low
88,R1,0.163457527181627,0.154434013219417,0.158945770200522,CHARLS,wealth,low
88,D2,0.188471802343321,0.179503053413749,0.183987427878535,CHARLS,wealth,low
88,DEAD,0.541031689261326,0.57446130914136,0.557746499201343,CHARLS,wealth,low
89,I0,0.02837574570733,0.0218037184137765,0.0250897320605533,CHARLS,wealth,low
89,D1,0.0632258785181434,0.056175223694217,0.0597005511061802,CHARLS,wealth,low
89,R1,0.154434013219417,0.143895459084209,0.149164736151813,CHARLS,wealth,low
89,D2,0.179503053413749,0.170783036622533,0.175143045018141,CHARLS,wealth,low
89,DEAD,0.57446130914136,0.607342562185264,0.590901935663312,CHARLS,wealth,low
90,I0,0.0218037184137765,0.0165479277833323,0.0191758230985544,CHARLS,wealth,low
90,D1,0.056175223694217,0.0495237794972578,0.0528495015957374,CHARLS,wealth,low
90,R1,0.143895459084209,0.131760091421366,0.137827775252787,CHARLS,wealth,low
90,D2,0.170783036622533,0.162372822632263,0.166577929627398,CHARLS,wealth,low
90,DEAD,0.607342562185264,0.639795378665781,0.623568970425522,CHARLS,wealth,low
91,I0,0.0165479277833323,0.0124360050673326,0.0144919664253324,CHARLS,wealth,low
91,D1,0.0495237794972578,0.0433020161301869,0.0464128978137224,CHARLS,wealth,low
91,R1,0.131760091421366,0.118099391185105,0.124929741303235,CHARLS,wealth,low
91,D2,0.162372822632263,0.154191535099061,0.158282178865662,CHARLS,wealth,low
91,DEAD,0.639795378665781,0.671971052518315,0.655883215592048,CHARLS,wealth,low
92,I0,0.0124360050673326,0.00927506802969673,0.0108555365485147,CHARLS,wealth,low
92,D1,0.0433020161301869,0.037528851553587,0.040415433841887,CHARLS,wealth,low
92,R1,0.118099391185105,0.103302496131836,0.11070094365847,CHARLS,wealth,low
92,D2,0.154191535099061,0.145952649106812,0.150072092102937,CHARLS,wealth,low
92,DEAD,0.671971052518315,0.703940935178067,0.687955993848191,CHARLS,wealth,low
93,I0,0.00927506802969673,0.00687654316483965,0.00807580559726819,CHARLS,wealth,low
93,D1,0.037528851553587,0.0322124070434506,0.0348706292985188,CHARLS,wealth,low
93,R1,0.103302496131836,0.0879842781044461,0.0956433871181413,CHARLS,wealth,low
93,D2,0.145952649106812,0.137269841005602,0.141611245056207,CHARLS,wealth,low
93,DEAD,0.703940935178067,0.735656930681661,0.719798932929864,CHARLS,wealth,low
94,I0,0.00687654316483965,0.00507311833417224,0.00597483074950594,CHARLS,wealth,low
94,D1,0.0322124070434506,0.0273536258896927,0.0297830164665717,CHARLS,wealth,low
94,R1,0.0879842781044461,0.072851823749588,0.0804180509270171,CHARLS,wealth,low
94,D2,0.137269841005602,0.127779686383493,0.132524763694548,CHARLS,wealth,low
94,DEAD,0.735656930681661,0.766941745643054,0.751299338162357,CHARLS,wealth,low
95,I0,0.00507311833417224,0.00372542526761152,0.00439927180089188,CHARLS,wealth,low
95,D1,0.0273536258896927,0.0229508222303514,0.025152224060022,CHARLS,wealth,low
95,R1,0.072851823749588,0.0585919144808076,0.0657218691151978,CHARLS,wealth,low
95,D2,0.127779686383493,0.117242016355495,0.122510851369494,CHARLS,wealth,low
95,DEAD,0.766941745643054,0.797489821665735,0.782215783654394,CHARLS,wealth,low
96,I0,0.00372542526761152,0.00273575195971116,0.00323058861366134,CHARLS,wealth,low
96,D1,0.0229508222303514,0.0191274823308716,0.0210391522806115,CHARLS,wealth,low
96,R1,0.0585919144808076,0.0479850574661166,0.0532884859734621,CHARLS,wealth,low
96,D2,0.117242016355495,0.105733877406902,0.111487946881198,CHARLS,wealth,low
96,DEAD,0.797489821665735,0.824417830836399,0.810953826251067,CHARLS,wealth,low
97,I0,0.00273575195971116,0.00200898910793664,0.0023723705338239,CHARLS,wealth,low
97,D1,0.0191274823308716,0.0158512866198477,0.0174893844753597,CHARLS,wealth,low
97,R1,0.0479850574661166,0.0398572101496868,0.0439211338079017,CHARLS,wealth,low
97,D2,0.105733877406902,0.0942729549817353,0.100003416194319,CHARLS,wealth,low
97,DEAD,0.824417830836399,0.848009559140794,0.836213694988596,CHARLS,wealth,low
98,I0,0.00200898910793664,0.00147529355557299,0.00174214133175481,CHARLS,wealth,low
98,D1,0.0158512866198477,0.0130734389971624,0.014462362808505,CHARLS,wealth,low
98,R1,0.0398572101496868,0.0334605688209634,0.0366588894853251,CHARLS,wealth,low
98,D2,0.0942729549817353,0.0834019596058609,0.0888374572937981,CHARLS,wealth,low
98,DEAD,0.848009559140794,0.86858873902044,0.858299149080617,CHARLS,wealth,low
99,I0,0.00147529355557299,0.00108337624455843,0.00127933490006571,CHARLS,wealth,low
99,D1,0.0130734389971624,0.0107382086268833,0.0119058238120229,CHARLS,wealth,low
99,R1,0.0334605688209634,0.0283111759847923,0.0308858724028778,CHARLS,wealth,low
99,D2,0.0834019596058609,0.0733831764525064,0.0783925680291837,CHARLS,wealth,low
99,DEAD,0.86858873902044,0.88648406269126,0.87753640085585,CHARLS,wealth,low
60,I0,1,0.981660587120218,0.990830293560109,HRS,education,high
60,D1,0,0.0146924341206396,0.00734621706031979,HRS,education,high
60,R1,0,0,0,HRS,education,high
60,D2,0,0,0,HRS,education,high
60,DEAD,0,0.00364697875914223,0.00182348937957112,HRS,education,high
61,I0,0.981660587120218,0.962932663355501,0.97229662523786,HRS,education,high
61,D1,0.0146924341206396,0.0258450179350331,0.0202687260278363,HRS,education,high
61,R1,0,0.00322840094638543,0.00161420047319271,HRS,education,high
61,D2,0,0,0,HRS,education,high
61,DEAD,0.00364697875914223,0.00799391776308021,0.00582044826111122,HRS,education,high
62,I0,0.962932663355501,0.943794349916156,0.953363506635829,HRS,education,high
62,D1,0.0258450179350331,0.0342691050086989,0.030057061471866,HRS,education,high
62,R1,0.00322840094638543,0.00852157768488786,0.00587498931563664,HRS,education,high
62,D2,0,0.000355286815924242,0.000177643407962121,HRS,education,high
62,DEAD,0.00799391776308021,0.0130596805743331,0.0105267991687066,HRS,education,high
63,I0,0.943794349916156,0.924215413064639,0.934004881490397,HRS,education,high
63,D1,0.0342691050086989,0.040606312546247,0.0374377087774729,HRS,education,high
63,R1,0.00852157768488786,0.0151276996441753,0.0118246386645316,HRS,education,high
63,D2,0.000355286815924242,0.00117796839814635,0.000766627607035298,HRS,education,high
63,DEAD,0.0130596805743331,0.0188726063467928,0.0159661434605629,HRS,education,high
64,I0,0.924215413064639,0.904157904992923,0.914186659028781,HRS,education,high
64,D1,0.040606312546247,0.0453663523569074,0.0429863324515772,HRS,education,high
64,R1,0.0151276996441753,0.0225500154826991,0.0188388575634372,HRS,education,high
64,D2,0.00117796839814635,0.00245801976186863,0.00181799408000749,HRS,education,high
64,DEAD,0.0188726063467928,0.0254677074056014,0.0221701568761971,HRS,education,high
65,I0,0.904157904992923,0.883576883914927,0.893867394453926,HRS,education,high
65,D1,0.0453663523569074,0.0489559179332952,0.0471611351451013,HRS,education,high
65,R1,0.0225500154826991,0.0304498926149708,0.026499954048835,HRS,education,high
65,D2,0.00245801976186863,0.0041328097932042,0.00329541477753642,HRS,education,high
65,DEAD,0.0254677074056014,0.0328844957436023,0.0291761015746019,HRS,education,high
66,I0,0.883576883914927,0.862421174503228,0.872999029209078,HRS,education,high
66,D1,0.0489559179332952,0.0517010318211178,0.0503284748772065,HRS,education,high
66,R1,0.0304498926149708,0.0385867447919733,0.0345183187034721,HRS,education,high
66,D2,0.0041328097932042,0.00612585707175164,0.00512933343247792,HRS,education,high
66,DEAD,0.0328844957436023,0.0411651918119296,0.037024843777766,HRS,education,high
67,I0,0.862421174503228,0.840634128362391,0.851527651432809,HRS,education,high
67,D1,0.0517010318211178,0.0538645772435759,0.0527828045323469,HRS,education,high
67,R1,0.0385867447919733,0.0467807407455819,0.0426837427687776,HRS,education,high
67,D2,0.00612585707175164,0.00836739499600974,0.00724662603388069,HRS,education,high
67,DEAD,0.0411651918119296,0.0503531586524413,0.0457591752321855,HRS,education,high
68,I0,0.840634128362391,0.818154340838894,0.829394234600643,HRS,education,high
68,D1,0.0538645772435759,0.0556602577686303,0.0547624175061031,HRS,education,high
68,R1,0.0467807407455819,0.0548895567336483,0.0508351487396151,HRS,education,high
68,D2,0.00836739499600974,0.0108043763324689,0.00958588566423933,HRS,education,high
68,DEAD,0.0503531586524413,0.0604914683263587,0.0554223134894,HRS,education,high
69,I0,0.818154340838894,0.794916275273359,0.806535308056126,HRS,education,high
69,D1,0.0556602577686303,0.0572638883905094,0.0564620730795699,HRS,education,high
69,R1,0.0548895567336483,0.0627937325057182,0.0588416446196832,HRS,education,high
69,D2,0.0108043763324689,0.0134045484354237,0.0121044623839463,HRS,education,high
69,DEAD,0.0604914683263587,0.0716215553949898,0.0660565118606743,HRS,education,high
70,I0,0.794916275273359,0.770850739538036,0.782883507405698,HRS,education,high
70,D1,0.0572638883905094,0.0588226793443148,0.0580432838674121,HRS,education,high
70,R1,0.0627937325057182,0.070387220348349,0.0665904764270336,HRS,education,high
70,D2,0.0134045484354237,0.0161574107439597,0.0147809795896917,HRS,education,high
70,DEAD,0.0716215553949898,0.0837819500253405,0.0777017527101652,HRS,education,high
71,I0,0.770850739538036,0.745888542694429,0.758369641116232,HRS,education,high
71,D1,0.0588226793443148,0.0604567687187932,0.059639724031554,HRS,education,high
71,R1,0.070387220348349,0.0775745117025523,0.0739808660254506,HRS,education,high
71,D2,0.0161574107439597,0.0190710177113638,0.0176142142276617,HRS,education,high
71,DEAD,0.0837819500253405,0.0970091591728625,0.0903955545991015,HRS,education,high
72,I0,0.745888542694429,0.71997453737087,0.73293154003265,HRS,education,high
72,D1,0.0604567687187932,0.0622410618616213,0.0613489152902072,HRS,education,high
72,R1,0.0775745117025523,0.0842803402701343,0.0809274259863433,HRS,education,high
72,D2,0.0190710177113638,0.022158308705528,0.0206146632084459,HRS,education,high
72,DEAD,0.0970091591728625,0.111345751791846,0.104177455482354,HRS,education,high
73,I0,0.71997453737087,0.693072373941636,0.706523455656253,HRS,education,high
73,D1,0.0622410618616213,0.0642082332665893,0.0632246475641053,HRS,education,high
73,R1,0.0842803402701343,0.0904451600208513,0.0873627501454928,HRS,education,high
73,D2,0.022158308705528,0.0254309339128032,0.0237946213091656,HRS,education,high
73,DEAD,0.111345751791846,0.126843298858121,0.119094525324984,HRS,education,high
74,I0,0.693072373941636,0.665166673113764,0.6791195235277,HRS,education,high
74,D1,0.0642082332665893,0.0663561634496324,0.0652821983581108,HRS,education,high
74,R1,0.0904451600208513,0.0960182282210831,0.0932316941209672,HRS,education,high
74,D2,0.0254309339128032,0.0288957330688688,0.027163333490836,HRS,education,high
74,DEAD,0.126843298858121,0.143563202146652,0.135203250502386,HRS,education,high
75,I0,0.665166673113764,0.636265784278517,0.65071622869614,HRS,education,high
75,D1,0.0663561634496324,0.0686526276495554,0.0675043955495939,HRS,education,high
75,R1,0.0960182282210831,0.100953426942275,0.0984858275816789,HRS,education,high
75,D2,0.0288957330688688,0.0325507907334386,0.0307232619011537,HRS,education,high
75,DEAD,0.143563202146652,0.161577370396215,0.152570286271433,HRS,education,high
76,I0,0.636265784278517,0.606404796594181,0.621335290436349,HRS,education,high
76,D1,0.0686526276495554,0.0710381282814688,0.0698453779655121,HRS,education,high
76,R1,0.100953426942275,0.105207130909285,0.10308027892578,HRS,education,high
76,D2,0.0325507907334386,0.036381321778392,0.0344660562559153,HRS,education,high
76,DEAD,0.161577370396215,0.180968622436673,0.171272996416444,HRS,education,high
77,I0,0.606404796594181,0.575648368452195,0.591026582523188,HRS,education,high
77,D1,0.0710381282814688,0.0734277439510011,0.072232936116235,HRS,education,high
77,R1,0.105207130909285,0.108737613217139,0.106972372063212,HRS,education,high
77,D2,0.036381321778392,0.0403555944457196,0.0383684581120558,HRS,education,high
77,DEAD,0.180968622436673,0.201830679933946,0.19139965118531,HRS,education,high
78,I0,0.575648368452195,0.544092845473632,0.559870606962913,HRS,education,high
78,D1,0.0734277439510011,0.0757128371626507,0.0745702905568259,HRS,education,high
78,R1,0.108737613217139,0.111505575414984,0.110121594316062,HRS,education,high
78,D2,0.0403555944457196,0.0444211499496216,0.0423883721976706,HRS,education,high
78,DEAD,0.201830679933946,0.224267591999112,0.213049135966529,HRS,education,high
79,I0,0.544092845473632,0.511867072568033,0.527979959020832,HRS,education,high
79,D1,0.0757128371626507,0.077763414282515,0.0767381257225828,HRS,education,high
79,R1,0.111505575414984,0.113475427784535,0.112490501599759,HRS,education,high
79,D2,0.0444211499496216,0.0485016753573125,0.0464614126534671,HRS,education,high
79,DEAD,0.224267591999112,0.248392410007605,0.236330001003359,HRS,education,high
80,I0,0.511867072568033,0.479131301405987,0.49549918698701,HRS,education,high
80,D1,0.077763414282515,0.0794318474346102,0.0785976308585626,HRS,education,high
80,R1,0.113475427784535,0.114616956229433,0.114046192006984,HRS,education,high
80,D2,0.0485016753573125,0.0524949911907593,0.0504983332740359,HRS,education,high
80,DEAD,0.248392410007605,0.274324903739211,0.261358656873408,HRS,education,high
81,I0,0.479131301405987,0.446069541367012,0.462600421386499,HRS,education,high
81,D1,0.0794318474346102,0.0805698343962084,0.0800008409154093,HRS,education,high
81,R1,0.114616956229433,0.114900276541469,0.114758616385451,HRS,education,high
81,D2,0.0524949911907593,0.056278847279347,0.0543869192350531,HRS,education,high
81,DEAD,0.274324903739211,0.302181500415964,0.288253202077587,HRS,education,high
82,I0,0.446069541367012,0.412869170235869,0.42946935580144,HRS,education,high
82,D1,0.0805698343962084,0.081077967829083,0.0808239011126457,HRS,education,high
82,R1,0.114900276541469,0.11427370497145,0.11458699075646,HRS,education,high
82,D2,0.056278847279347,0.0597370462623858,0.0580079467708664,HRS,education,high
82,DEAD,0.302181500415964,0.332042110701213,0.317111805558588,HRS,education,high
83,I0,0.412869170235869,0.379717253160966,0.396293211698417,HRS,education,high
83,D1,0.081077967829083,0.0809087610767081,0.0809933644528955,HRS,education,high
83,R1,0.11427370497145,0.112676609439887,0.113475157205668,HRS,education,high
83,D2,0.0597370462623858,0.0627626722772525,0.0612498592698191,HRS,education,high
83,DEAD,0.332042110701213,0.363934704045187,0.3479884073732,HRS,education,high
84,I0,0.379717253160966,0.346803293613855,0.36326027338741,HRS,education,high
84,D1,0.0809087610767081,0.0800558371344192,0.0804822991055637,HRS,education,high
84,R1,0.112676609439887,0.11005830475435,0.111367457097118,HRS,education,high
84,D2,0.0627626722772525,0.065256434942853,0.0640095536100527,HRS,education,high
84,DEAD,0.363934704045187,0.397826129554523,0.380880416799855,HRS,education,high
85,I0,0.346803293613855,0.314322801049878,0.330563047331867,HRS,education,high
