module,stratum,cohort,ses,age,process,origin_state,destination,annual_hazard,standardization_rows
wealth_within_low_education,all,CHARLS,middle,82,death_post,R1,DEAD,0.0257741302466849,3796
wealth_within_low_education,all,CHARLS,middle,83,death_post,R1,DEAD,0.0273863284174086,3796
wealth_within_low_education,all,CHARLS,middle,84,death_post,R1,DEAD,0.0289737718489763,3796
wealth_within_low_education,all,CHARLS,middle,85,death_post,R1,DEAD,0.0305693438235894,3796
wealth_within_low_education,all,CHARLS,middle,86,death_post,R1,DEAD,0.0322155447428378,3796
wealth_within_low_education,all,CHARLS,middle,87,death_post,R1,DEAD,0.0339649945938722,3796
wealth_within_low_education,all,CHARLS,middle,88,death_post,R1,DEAD,0.0358816787381828,3796
wealth_within_low_education,all,CHARLS,middle,89,death_post,R1,DEAD,0.0380432416557419,3796
wealth_within_low_education,all,CHARLS,middle,90,death_post,R1,DEAD,0.0405447160127985,3796
wealth_within_low_education,all,CHARLS,middle,91,death_post,R1,DEAD,0.0434829167854522,3796
wealth_within_low_education,all,CHARLS,middle,92,death_post,R1,DEAD,0.0468873191320963,3796
wealth_within_low_education,all,CHARLS,middle,93,death_post,R1,DEAD,0.0507640638076648,3796
wealth_within_low_education,all,CHARLS,middle,94,death_post,R1,DEAD,0.0551103951188306,3796
wealth_within_low_education,all,CHARLS,middle,95,death_post,R1,DEAD,0.0599099214487462,3796
wealth_within_low_education,all,CHARLS,middle,96,death_post,R1,DEAD,0.0599099214487462,3796
wealth_within_low_education,all,CHARLS,middle,97,death_post,R1,DEAD,0.0599099214487462,3796
wealth_within_low_education,all,CHARLS,middle,98,death_post,R1,DEAD,0.0599099214487462,3796
wealth_within_low_education,all,CHARLS,middle,99,death_post,R1,DEAD,0.0599099214487462,3796
wealth_within_low_education,all,CHARLS,low,60,death_post,R1,DEAD,0.00565867241470448,3796
wealth_within_low_education,all,CHARLS,low,61,death_post,R1,DEAD,0.00598291035285412,3796
wealth_within_low_education,all,CHARLS,low,62,death_post,R1,DEAD,0.00633003976278732,3796
wealth_within_low_education,all,CHARLS,low,63,death_post,R1,DEAD,0.00670644521138919,3796
wealth_within_low_education,all,CHARLS,low,64,death_post,R1,DEAD,0.00711977590088661,3796
wealth_within_low_education,all,CHARLS,low,65,death_post,R1,DEAD,0.00757921571564621,3796
wealth_within_low_education,all,CHARLS,low,66,death_post,R1,DEAD,0.00809584551277215,3796
wealth_within_low_education,all,CHARLS,low,67,death_post,R1,DEAD,0.00868312708471384,3796
wealth_within_low_education,all,CHARLS,low,68,death_post,R1,DEAD,0.00935754885640973,3796
wealth_within_low_education,all,CHARLS,low,69,death_post,R1,DEAD,0.0101394885752534,3796
wealth_within_low_education,all,CHARLS,low,70,death_post,R1,DEAD,0.0110543700389404,3796
wealth_within_low_education,all,CHARLS,low,71,death_post,R1,DEAD,0.0121296299061949,3796
wealth_within_low_education,all,CHARLS,low,72,death_post,R1,DEAD,0.0133792176386328,3796
wealth_within_low_education,all,CHARLS,low,73,death_post,R1,DEAD,0.0148112979556188,3796
wealth_within_low_education,all,CHARLS,low,74,death_post,R1,DEAD,0.0164302573529364,3796
wealth_within_low_education,all,CHARLS,low,75,death_post,R1,DEAD,0.018234509094429,3796
wealth_within_low_education,all,CHARLS,low,76,death_post,R1,DEAD,0.0202139814779766,3796
wealth_within_low_education,all,CHARLS,low,77,death_post,R1,DEAD,0.0223474175736693,3796
wealth_within_low_education,all,CHARLS,low,78,death_post,R1,DEAD,0.0245997182596385,3796
wealth_within_low_education,all,CHARLS,low,79,death_post,R1,DEAD,0.0269196770795661,3796
wealth_within_low_education,all,CHARLS,low,80,death_post,R1,DEAD,0.0292385679358519,3796
wealth_within_low_education,all,CHARLS,low,81,death_post,R1,DEAD,0.0314867840398186,3796
wealth_within_low_education,all,CHARLS,low,82,death_post,R1,DEAD,0.0336546511407875,3796
wealth_within_low_education,all,CHARLS,low,83,death_post,R1,DEAD,0.0357597839420195,3796
wealth_within_low_education,all,CHARLS,low,84,death_post,R1,DEAD,0.0378325931652139,3796
wealth_within_low_education,all,CHARLS,low,85,death_post,R1,DEAD,0.0399160162589002,3796
wealth_within_low_education,all,CHARLS,low,86,death_post,R1,DEAD,0.0420655482553125,3796
wealth_within_low_education,all,CHARLS,low,87,death_post,R1,DEAD,0.0443498978671657,3796
wealth_within_low_education,all,CHARLS,low,88,death_post,R1,DEAD,0.0468526141802466,3796
wealth_within_low_education,all,CHARLS,low,89,death_post,R1,DEAD,0.0496750817169997,3796
wealth_within_low_education,all,CHARLS,low,90,death_post,R1,DEAD,0.0529413896784563,3796
wealth_within_low_education,all,CHARLS,low,91,death_post,R1,DEAD,0.0567779545223067,3796
wealth_within_low_education,all,CHARLS,low,92,death_post,R1,DEAD,0.0612232635287637,3796
wealth_within_low_education,all,CHARLS,low,93,death_post,R1,DEAD,0.0662853350077788,3796
wealth_within_low_education,all,CHARLS,low,94,death_post,R1,DEAD,0.0719605707041755,3796
wealth_within_low_education,all,CHARLS,low,95,death_post,R1,DEAD,0.0782275672130145,3796
wealth_within_low_education,all,CHARLS,low,96,death_post,R1,DEAD,0.0782275672130145,3796
wealth_within_low_education,all,CHARLS,low,97,death_post,R1,DEAD,0.0782275672130145,3796
wealth_within_low_education,all,CHARLS,low,98,death_post,R1,DEAD,0.0782275672130145,3796
wealth_within_low_education,all,CHARLS,low,99,death_post,R1,DEAD,0.0782275672130145,3796
wealth_within_low_education,all,CHARLS,high,60,death_post,D2,DEAD,0.00878690339284881,1075
wealth_within_low_education,all,CHARLS,high,61,death_post,D2,DEAD,0.00929038675962123,1075
wealth_within_low_education,all,CHARLS,high,62,death_post,D2,DEAD,0.0098294164765516,1075
wealth_within_low_education,all,CHARLS,high,63,death_post,D2,DEAD,0.0104139066309581,1075
wealth_within_low_education,all,CHARLS,high,64,death_post,D2,DEAD,0.011055735062036,1075
wealth_within_low_education,all,CHARLS,high,65,death_post,D2,DEAD,0.0117691626951024,1075
wealth_within_low_education,all,CHARLS,high,66,death_post,D2,DEAD,0.0125713961139192,1075
wealth_within_low_education,all,CHARLS,high,67,death_post,D2,DEAD,0.0134833390678252,1075
wealth_within_low_education,all,CHARLS,high,68,death_post,D2,DEAD,0.0145305951235965,1075
wealth_within_low_education,all,CHARLS,high,69,death_post,D2,DEAD,0.0157448072682432,1075
wealth_within_low_education,all,CHARLS,high,70,death_post,D2,DEAD,0.0171654540998986,1075
wealth_within_low_education,all,CHARLS,high,71,death_post,D2,DEAD,0.0188351398288729,1075
wealth_within_low_education,all,CHARLS,high,72,death_post,D2,DEAD,0.0207755254672583,1075
wealth_within_low_education,all,CHARLS,high,73,death_post,D2,DEAD,0.0229992893599087,1075
wealth_within_low_education,all,CHARLS,high,74,death_post,D2,DEAD,0.0255132429480699,1075
wealth_within_low_education,all,CHARLS,high,75,death_post,D2,DEAD,0.0283149223150672,1075
wealth_within_low_education,all,CHARLS,high,76,death_post,D2,DEAD,0.0313886879138404,1075
wealth_within_low_education,all,CHARLS,high,77,death_post,D2,DEAD,0.0347015315446104,1075
wealth_within_low_education,all,CHARLS,high,78,death_post,D2,DEAD,0.0381989505660456,1075
wealth_within_low_education,all,CHARLS,high,79,death_post,D2,DEAD,0.0418014305352199,1075
wealth_within_low_education,all,CHARLS,high,80,death_post,D2,DEAD,0.0454022521483948,1075
wealth_within_low_education,all,CHARLS,high,81,death_post,D2,DEAD,0.0488933285465385,1075
wealth_within_low_education,all,CHARLS,high,82,death_post,D2,DEAD,0.0522596373533974,1075
wealth_within_low_education,all,CHARLS,high,83,death_post,D2,DEAD,0.0555285310439874,1075
wealth_within_low_education,all,CHARLS,high,84,death_post,D2,DEAD,0.0587472320150287,1075
wealth_within_low_education,all,CHARLS,high,85,death_post,D2,DEAD,0.061982414423376,1075
wealth_within_low_education,all,CHARLS,high,86,death_post,D2,DEAD,0.0653202521012088,1075
wealth_within_low_education,all,CHARLS,high,87,death_post,D2,DEAD,0.068867437356656,1075
wealth_within_low_education,all,CHARLS,high,88,death_post,D2,DEAD,0.0727537069356485,1075
wealth_within_low_education,all,CHARLS,high,89,death_post,D2,DEAD,0.0771364928185089,1075
wealth_within_low_education,all,CHARLS,high,90,death_post,D2,DEAD,0.0822084832793865,1075
wealth_within_low_education,all,CHARLS,high,91,death_post,D2,DEAD,0.0881659804046331,1075
wealth_within_low_education,all,CHARLS,high,92,death_post,D2,DEAD,0.0950687480378321,1075
wealth_within_low_education,all,CHARLS,high,93,death_post,D2,DEAD,0.102929237176277,1075
wealth_within_low_education,all,CHARLS,high,94,death_post,D2,DEAD,0.111741860375015,1075
wealth_within_low_education,all,CHARLS,high,95,death_post,D2,DEAD,0.121473381984818,1075
wealth_within_low_education,all,CHARLS,high,96,death_post,D2,DEAD,0.121473381984818,1075
wealth_within_low_education,all,CHARLS,high,97,death_post,D2,DEAD,0.121473381984818,1075
wealth_within_low_education,all,CHARLS,high,98,death_post,D2,DEAD,0.121473381984818,1075
wealth_within_low_education,all,CHARLS,high,99,death_post,D2,DEAD,0.121473381984818,1075
wealth_within_low_education,all,CHARLS,middle,60,death_post,D2,DEAD,0.00826006479595019,1075
wealth_within_low_education,all,CHARLS,middle,61,death_post,D2,DEAD,0.0087333606827136,1075
wealth_within_low_education,all,CHARLS,middle,62,death_post,D2,DEAD,0.0092400716580967,1075
wealth_within_low_education,all,CHARLS,middle,63,death_post,D2,DEAD,0.009789517387968,1075
wealth_within_low_education,all,CHARLS,middle,64,death_post,D2,DEAD,0.0103928635489035,1075
wealth_within_low_education,all,CHARLS,middle,65,death_post,D2,DEAD,0.0110635160203016,1075
wealth_within_low_education,all,CHARLS,middle,66,death_post,D2,DEAD,0.0118176497264143,1075
wealth_within_low_education,all,CHARLS,middle,67,death_post,D2,DEAD,0.0126749150851759,1075
wealth_within_low_education,all,CHARLS,middle,68,death_post,D2,DEAD,0.0136593805438109,1075
wealth_within_low_education,all,CHARLS,middle,69,death_post,D2,DEAD,0.0148007918627259,1075
wealth_within_low_education,all,CHARLS,middle,70,death_post,D2,DEAD,0.0161362606117264,1075
wealth_within_low_education,all,CHARLS,middle,71,death_post,D2,DEAD,0.0177058365696713,1075
wealth_within_low_education,all,CHARLS,middle,72,death_post,D2,DEAD,0.0195298820138536,1075
wealth_within_low_education,all,CHARLS,middle,73,death_post,D2,DEAD,0.0216203151303864,1075
wealth_within_low_education,all,CHARLS,middle,74,death_post,D2,DEAD,0.0239835389652043,1075
wealth_within_low_education,all,CHARLS,middle,75,death_post,D2,DEAD,0.0266172373313099,1075
wealth_within_low_education,all,CHARLS,middle,76,death_post,D2,DEAD,0.0295067083859356,1075
wealth_within_low_education,all,CHARLS,middle,77,death_post,D2,DEAD,0.0326209230103144,1075
wealth_within_low_education,all,CHARLS,middle,78,death_post,D2,DEAD,0.0359086463918135,1075
wealth_within_low_education,all,CHARLS,middle,79,death_post,D2,DEAD,0.0392951315551428,1075
wealth_within_low_education,all,CHARLS,middle,80,death_post,D2,DEAD,0.0426800577929444,1075
wealth_within_low_education,all,CHARLS,middle,81,death_post,D2,DEAD,0.0459618188374269,1075
wealth_within_low_education,all,CHARLS,middle,82,death_post,D2,DEAD,0.0491262930127615,1075
wealth_within_low_education,all,CHARLS,middle,83,death_post,D2,DEAD,0.0521991928146781,1075
wealth_within_low_education,all,CHARLS,middle,84,death_post,D2,DEAD,0.0552249093146717,1075
wealth_within_low_education,all,CHARLS,middle,85,death_post,D2,DEAD,0.0582661190702512,1075
wealth_within_low_education,all,CHARLS,middle,86,death_post,D2,DEAD,0.0614038291672687,1075
wealth_within_low_education,all,CHARLS,middle,87,death_post,D2,DEAD,0.0647383349360563,1075
wealth_within_low_education,all,CHARLS,middle,88,death_post,D2,DEAD,0.0683915944635404,1075
wealth_within_low_education,all,CHARLS,middle,89,death_post,D2,DEAD,0.0725116005408429,1075
wealth_within_low_education,all,CHARLS,middle,90,death_post,D2,DEAD,0.0772794883823533,1075
wealth_within_low_education,all,CHARLS,middle,91,death_post,D2,DEAD,0.0828797903404097,1075
wealth_within_low_education,all,CHARLS,middle,92,death_post,D2,DEAD,0.0893686869826574,1075
wealth_within_low_education,all,CHARLS,middle,93,death_post,D2,DEAD,0.0967578827787843,1075
wealth_within_low_education,all,CHARLS,middle,94,death_post,D2,DEAD,0.105042125291695,1075
wealth_within_low_education,all,CHARLS,middle,95,death_post,D2,DEAD,0.114190171590414,1075
wealth_within_low_education,all,CHARLS,middle,96,death_post,D2,DEAD,0.114190171590414,1075
wealth_within_low_education,all,CHARLS,middle,97,death_post,D2,DEAD,0.114190171590414,1075
wealth_within_low_education,all,CHARLS,middle,98,death_post,D2,DEAD,0.114190171590414,1075
wealth_within_low_education,all,CHARLS,middle,99,death_post,D2,DEAD,0.114190171590414,1075
wealth_within_low_education,all,CHARLS,low,60,death_post,D2,DEAD,0.0107856054286743,1075
wealth_within_low_education,all,CHARLS,low,61,death_post,D2,DEAD,0.0114036130123615,1075
wealth_within_low_education,all,CHARLS,low,62,death_post,D2,DEAD,0.012065252452471,1075
wealth_within_low_education,all,CHARLS,low,63,death_post,D2,DEAD,0.0127826929318444,1075
wealth_within_low_education,all,CHARLS,low,64,death_post,D2,DEAD,0.0135705140675752,1075
wealth_within_low_education,all,CHARLS,low,65,death_post,D2,DEAD,0.0144462206285953,1075
wealth_within_low_education,all,CHARLS,low,66,death_post,D2,DEAD,0.0154309330728105,1075
wealth_within_low_education,all,CHARLS,low,67,death_post,D2,DEAD,0.0165503099948664,1075
wealth_within_low_education,all,CHARLS,low,68,death_post,D2,DEAD,0.0178357788449658,1075
wealth_within_low_education,all,CHARLS,low,69,death_post,D2,DEAD,0.019326180242746,1075
wealth_within_low_education,all,CHARLS,low,70,death_post,D2,DEAD,0.0210699727364934,1075
wealth_within_low_education,all,CHARLS,low,71,death_post,D2,DEAD,0.0231194514501503,1075
wealth_within_low_education,all,CHARLS,low,72,death_post,D2,DEAD,0.0255012044909457,1075
wealth_within_low_education,all,CHARLS,low,73,death_post,D2,DEAD,0.0282307940676536,1075
wealth_within_low_education,all,CHARLS,low,74,death_post,D2,DEAD,0.0313165809775191,1075
wealth_within_low_education,all,CHARLS,low,75,death_post,D2,DEAD,0.0347555408521301,1075
wealth_within_low_education,all,CHARLS,low,76,death_post,D2,DEAD,0.038528476714334,1075
wealth_within_low_education,all,CHARLS,low,77,death_post,D2,DEAD,0.0425948721953022,1075
wealth_within_low_education,all,CHARLS,low,78,death_post,D2,DEAD,0.0468878272782771,1075
wealth_within_low_education,all,CHARLS,low,79,death_post,D2,DEAD,0.0513097408666108,1075
wealth_within_low_education,all,CHARLS,low,80,death_post,D2,DEAD,0.0557296188830636,1075
wealth_within_low_education,all,CHARLS,low,81,death_post,D2,DEAD,0.0600147886258404,1075
wealth_within_low_education,all,CHARLS,low,82,death_post,D2,DEAD,0.064146810672583,1075
wealth_within_low_education,all,CHARLS,low,83,death_post,D2,DEAD,0.0681592591949691,1075
wealth_within_low_education,all,CHARLS,low,84,death_post,D2,DEAD,0.072110097973372,1075
wealth_within_low_education,all,CHARLS,low,85,death_post,D2,DEAD,0.0760811671186889,1075
wealth_within_low_education,all,CHARLS,low,86,death_post,D2,DEAD,0.0801782418865031,1075
wealth_within_low_education,all,CHARLS,low,87,death_post,D2,DEAD,0.0845322832179238,1075
wealth_within_low_education,all,CHARLS,low,88,death_post,D2,DEAD,0.0893025382662023,1075
wealth_within_low_education,all,CHARLS,low,89,death_post,D2,DEAD,0.0946822490809785,1075
wealth_within_low_education,all,CHARLS,low,90,death_post,D2,DEAD,0.100907933534679,1075
wealth_within_low_education,all,CHARLS,low,91,death_post,D2,DEAD,0.108220545323226,1075
wealth_within_low_education,all,CHARLS,low,92,death_post,D2,DEAD,0.116693442398446,1075
wealth_within_low_education,all,CHARLS,low,93,death_post,D2,DEAD,0.126341907908222,1075
wealth_within_low_education,all,CHARLS,low,94,death_post,D2,DEAD,0.137159083466398,1075
wealth_within_low_education,all,CHARLS,low,95,death_post,D2,DEAD,0.149104173518187,1075
wealth_within_low_education,all,CHARLS,low,96,death_post,D2,DEAD,0.149104173518187,1075
wealth_within_low_education,all,CHARLS,low,97,death_post,D2,DEAD,0.149104173518187,1075
wealth_within_low_education,all,CHARLS,low,98,death_post,D2,DEAD,0.149104173518187,1075
wealth_within_low_education,all,CHARLS,low,99,death_post,D2,DEAD,0.149104173518187,1075
wealth_within_low_education,all,HRS,high,60,onset,I0,D1,0.0322459863107213,16160
wealth_within_low_education,all,HRS,high,61,onset,I0,D1,0.0334387373580414,16160
wealth_within_low_education,all,HRS,high,62,onset,I0,D1,0.0346788649221797,16160
wealth_within_low_education,all,HRS,high,63,onset,I0,D1,0.0359717425119618,16160
wealth_within_low_education,all,HRS,high,64,onset,I0,D1,0.0373233377639529,16160
wealth_within_low_education,all,HRS,high,65,onset,I0,D1,0.0387402723997903,16160
wealth_within_low_education,all,HRS,high,66,onset,I0,D1,0.0402298914049758,16160
wealth_within_low_education,all,HRS,high,67,onset,I0,D1,0.0418003429068091,16160
wealth_within_low_education,all,HRS,high,68,onset,I0,D1,0.0434606704641573,16160
wealth_within_low_education,all,HRS,high,69,onset,I0,D1,0.0452209197627285,16160
wealth_within_low_education,all,HRS,high,70,onset,I0,D1,0.0470922620458354,16160
wealth_within_low_education,all,HRS,high,71,onset,I0,D1,0.04908657026135,16160
wealth_within_low_education,all,HRS,high,72,onset,I0,D1,0.0512146876284822,16160
wealth_within_low_education,all,HRS,high,73,onset,I0,D1,0.0534879291772634,16160
wealth_within_low_education,all,HRS,high,74,onset,I0,D1,0.0559187132920459,16160
wealth_within_low_education,all,HRS,high,75,onset,I0,D1,0.0585206845163558,16160
wealth_within_low_education,all,HRS,high,76,onset,I0,D1,0.061308851529764,16160
wealth_within_low_education,all,HRS,high,77,onset,I0,D1,0.0642997423478041,16160
wealth_within_low_education,all,HRS,high,78,onset,I0,D1,0.0675115790965237,16160
wealth_within_low_education,all,HRS,high,79,onset,I0,D1,0.0709644750611142,16160
wealth_within_low_education,all,HRS,high,80,onset,I0,D1,0.0746806571111878,16160
wealth_within_low_education,all,HRS,high,81,onset,I0,D1,0.0786792126016073,16160
wealth_within_low_education,all,HRS,high,82,onset,I0,D1,0.0829574545420263,16160
wealth_within_low_education,all,HRS,high,83,onset,I0,D1,0.087502968488109,16160
wealth_within_low_education,all,HRS,high,84,onset,I0,D1,0.0922976255934367,16160
wealth_within_low_education,all,HRS,high,85,onset,I0,D1,0.0973166301768829,16160
wealth_within_low_education,all,HRS,high,86,onset,I0,D1,0.102527602970827,16160
wealth_within_low_education,all,HRS,high,87,onset,I0,D1,0.107889746355919,16160
wealth_within_low_education,all,HRS,high,88,onset,I0,D1,0.113353147545634,16160
wealth_within_low_education,all,HRS,high,89,onset,I0,D1,0.118858284326299,16160
wealth_within_low_education,all,HRS,high,90,onset,I0,D1,0.124335804593965,16160
wealth_within_low_education,all,HRS,high,91,onset,I0,D1,0.129727150266913,16160
wealth_within_low_education,all,HRS,high,92,onset,I0,D1,0.135053232663711,16160
wealth_within_low_education,all,HRS,high,93,onset,I0,D1,0.140364947601048,16160
wealth_within_low_education,all,HRS,high,94,onset,I0,D1,0.14572433102997,16160
wealth_within_low_education,all,HRS,high,95,onset,I0,D1,0.1512047143271,16160
wealth_within_low_education,all,HRS,high,96,onset,I0,D1,0.1512047143271,16160
wealth_within_low_education,all,HRS,high,97,onset,I0,D1,0.1512047143271,16160
wealth_within_low_education,all,HRS,high,98,onset,I0,D1,0.1512047143271,16160
wealth_within_low_education,all,HRS,high,99,onset,I0,D1,0.1512047143271,16160
wealth_within_low_education,all,HRS,middle,60,onset,I0,D1,0.0376965024258192,16160
wealth_within_low_education,all,HRS,middle,61,onset,I0,D1,0.0390908633337301,16160
wealth_within_low_education,all,HRS,middle,62,onset,I0,D1,0.040540608777377,16160
wealth_within_low_education,all,HRS,middle,63,onset,I0,D1,0.0420520205459575,16160
wealth_within_low_education,all,HRS,middle,64,onset,I0,D1,0.043632074981398,16160
wealth_within_low_education,all,HRS,middle,65,onset,I0,D1,0.0452885130702311,16160
wealth_within_low_education,all,HRS,middle,66,onset,I0,D1,0.0470299213156303,16160
wealth_within_low_education,all,HRS,middle,67,onset,I0,D1,0.0488658251170534,16160
wealth_within_low_education,all,HRS,middle,68,onset,I0,D1,0.0508067966596861,16160
wealth_within_low_education,all,HRS,middle,69,onset,I0,D1,0.0528645796443415,16160
wealth_within_low_education,all,HRS,middle,70,onset,I0,D1,0.0550522335816387,16160
wealth_within_low_education,all,HRS,middle,71,onset,I0,D1,0.0573836382953776,16160
wealth_within_low_education,all,HRS,middle,72,onset,I0,D1,0.0598714698263937,16160
wealth_within_low_education,all,HRS,middle,73,onset,I0,D1,0.0625289557761912,16160
wealth_within_low_education,all,HRS,middle,74,onset,I0,D1,0.0653706135997906,16160
wealth_within_low_education,all,HRS,middle,75,onset,I0,D1,0.0684123941681989,16160
wealth_within_low_education,all,HRS,middle,76,onset,I0,D1,0.0716718430674122,16160
wealth_within_low_education,all,HRS,middle,77,onset,I0,D1,0.0751682820316664,16160
wealth_within_low_education,all,HRS,middle,78,onset,I0,D1,0.0789230132600049,16160
wealth_within_low_education,all,HRS,middle,79,onset,I0,D1,0.0829595497718997,16160
wealth_within_low_education,all,HRS,middle,80,onset,I0,D1,0.0873038754289138,16160
wealth_within_low_education,all,HRS,middle,81,onset,I0,D1,0.0919783039079165,16160
wealth_within_low_education,all,HRS,middle,82,onset,I0,D1,0.0969796940384961,16160
wealth_within_low_education,all,HRS,middle,83,onset,I0,D1,0.102293532971627,16160
wealth_within_low_education,all,HRS,middle,84,onset,I0,D1,0.107898627554882,16160
wealth_within_low_education,all,HRS,middle,85,onset,I0,D1,0.113765990910804,16160
wealth_within_low_education,all,HRS,middle,86,onset,I0,D1,0.119857770727211,16160
wealth_within_low_education,all,HRS,middle,87,onset,I0,D1,0.126126273392192,16160
wealth_within_low_education,all,HRS,middle,88,onset,I0,D1,0.132513149396442,16160
wealth_within_low_education,all,HRS,middle,89,onset,I0,D1,0.138948815528875,16160
wealth_within_low_education,all,HRS,middle,90,onset,I0,D1,0.145352197148773,16160
wealth_within_low_education,all,HRS,middle,91,onset,I0,D1,0.151654838143542,16160
wealth_within_low_education,all,HRS,middle,92,onset,I0,D1,0.157881184457045,16160
wealth_within_low_education,all,HRS,middle,93,onset,I0,D1,0.164090734789639,16160
wealth_within_low_education,all,HRS,middle,94,onset,I0,D1,0.170356010985023,16160
wealth_within_low_education,all,HRS,middle,95,onset,I0,D1,0.176762739570217,16160
wealth_within_low_education,all,HRS,middle,96,onset,I0,D1,0.176762739570217,16160
wealth_within_low_education,all,HRS,middle,97,onset,I0,D1,0.176762739570217,16160
wealth_within_low_education,all,HRS,middle,98,onset,I0,D1,0.176762739570217,16160
wealth_within_low_education,all,HRS,middle,99,onset,I0,D1,0.176762739570217,16160
wealth_within_low_education,all,HRS,low,60,onset,I0,D1,0.0471132735329378,16160
wealth_within_low_education,all,HRS,low,61,onset,I0,D1,0.048855952631279,16160
wealth_within_low_education,all,HRS,low,62,onset,I0,D1,0.0506678515938969,16160
wealth_within_low_education,all,HRS,low,63,onset,I0,D1,0.0525568214317262,16160
wealth_within_low_education,all,HRS,low,64,onset,I0,D1,0.0545315812111071,16160
wealth_within_low_education,all,HRS,low,65,onset,I0,D1,0.0566018056549568,16160
wealth_within_low_education,all,HRS,low,66,onset,I0,D1,0.0587782262170356,16160
wealth_within_low_education,all,HRS,low,67,onset,I0,D1,0.0610727477882825,16160
wealth_within_low_education,all,HRS,low,68,onset,I0,D1,0.0634985835375713,16160
wealth_within_low_education,all,HRS,low,69,onset,I0,D1,0.0660704107997498,16160
wealth_within_low_education,all,HRS,low,70,onset,I0,D1,0.0688045514152116,16160
wealth_within_low_education,all,HRS,low,71,onset,I0,D1,0.0717183524557858,16160
wealth_within_low_education,all,HRS,low,72,onset,I0,D1,0.0748276564994509,16160
wealth_within_low_education,all,HRS,low,73,onset,I0,D1,0.078148995467413,16160
wealth_within_low_education,all,HRS,low,74,onset,I0,D1,0.0817005133461262,16160
wealth_within_low_education,all,HRS,low,75,onset,I0,D1,0.0855021456123716,16160
wealth_within_low_education,all,HRS,low,76,onset,I0,D1,0.0895758208255418,16160
wealth_within_low_education,all,HRS,low,77,onset,I0,D1,0.0939456873838063,16160
wealth_within_low_education,all,HRS,low,78,onset,I0,D1,0.0986383688799607,16160
wealth_within_low_education,all,HRS,low,79,onset,I0,D1,0.103683252001009,16160
wealth_within_low_education,all,HRS,low,80,onset,I0,D1,0.109112811504516,16160
wealth_within_low_education,all,HRS,low,81,onset,I0,D1,0.114954935133221,16160
wealth_within_low_education,all,HRS,low,82,onset,I0,D1,0.121205697036944,16160
wealth_within_low_education,all,HRS,low,83,onset,I0,D1,0.127846958985827,16160
wealth_within_low_education,all,HRS,low,84,onset,I0,D1,0.134852233674071,16160
wealth_within_low_education,all,HRS,low,85,onset,I0,D1,0.142185293160124,16160
wealth_within_low_education,all,HRS,low,86,onset,I0,D1,0.149798829438658,16160
wealth_within_low_education,all,HRS,low,87,onset,I0,D1,0.157633234799695,16160
wealth_within_low_education,all,HRS,low,88,onset,I0,D1,0.165615583740458,16160
wealth_within_low_education,all,HRS,low,89,onset,I0,D1,0.17365891082261,16160
wealth_within_low_education,all,HRS,low,90,onset,I0,D1,0.181661888562725,16160
wealth_within_low_education,all,HRS,low,91,onset,I0,D1,0.189538960175688,16160
wealth_within_low_education,all,HRS,low,92,onset,I0,D1,0.197320678321984,16160
wealth_within_low_education,all,HRS,low,93,onset,I0,D1,0.205081404769,16160
wealth_within_low_education,all,HRS,low,94,onset,I0,D1,0.212911777672518,16160
wealth_within_low_education,all,HRS,low,95,onset,I0,D1,0.220918938466268,16160
wealth_within_low_education,all,HRS,low,96,onset,I0,D1,0.220918938466268,16160
wealth_within_low_education,all,HRS,low,97,onset,I0,D1,0.220918938466268,16160
wealth_within_low_education,all,HRS,low,98,onset,I0,D1,0.220918938466268,16160
wealth_within_low_education,all,HRS,low,99,onset,I0,D1,0.220918938466268,16160
wealth_within_low_education,all,HRS,high,60,recovery,D1,R1,0.199076649722068,7159
wealth_within_low_education,all,HRS,high,61,recovery,D1,R1,0.199393353299478,7159
wealth_within_low_education,all,HRS,high,62,recovery,D1,R1,0.199605473594198,7159
wealth_within_low_education,all,HRS,high,63,recovery,D1,R1,0.199607587767076,7159
wealth_within_low_education,all,HRS,high,64,recovery,D1,R1,0.199294765610211,7159
wealth_within_low_education,all,HRS,high,65,recovery,D1,R1,0.198563948252452,7159
wealth_within_low_education,all,HRS,high,66,recovery,D1,R1,0.197315855167853,7159
wealth_within_low_education,all,HRS,high,67,recovery,D1,R1,0.195457374398928,7159
wealth_within_low_education,all,HRS,high,68,recovery,D1,R1,0.192904360426505,7159
wealth_within_low_education,all,HRS,high,69,recovery,D1,R1,0.18958472875354,7159
wealth_within_low_education,all,HRS,high,70,recovery,D1,R1,0.185441698647737,7159
wealth_within_low_education,all,HRS,high,71,recovery,D1,R1,0.180457665295765,7159
wealth_within_low_education,all,HRS,high,72,recovery,D1,R1,0.174713825344363,7159
wealth_within_low_education,all,HRS,high,73,recovery,D1,R1,0.168318967731179,7159
wealth_within_low_education,all,HRS,high,74,recovery,D1,R1,0.161384767392734,7159
wealth_within_low_education,all,HRS,high,75,recovery,D1,R1,0.15402299518436,7159
wealth_within_low_education,all,HRS,high,76,recovery,D1,R1,0.146343008216528,7159
wealth_within_low_education,all,HRS,high,77,recovery,D1,R1,0.138449575473697,7159
wealth_within_low_education,all,HRS,high,78,recovery,D1,R1,0.130441073006766,7159
wealth_within_low_education,all,HRS,high,79,recovery,D1,R1,0.122408063663657,7159
